id,client,p1,p2,p3,date,type,influencer,referer,clientId,influencerId
1005601,c65,2732,3810,2957,2020-02-10,Order,c44,Pinterest,65,44
1005602,c58,4031,3370,4555,2020-12-17,Order,c38,Instagram,58,38
1005603,c49,4939,4366,3334,2020-04-15,Order,c24,TikTok,49,24
1005604,c47,3726,2820,3120,2020-07-24,Order,c59,Facebook,47,59
1005605,c18,2744,2543,4803,2020-06-24,Order,c61,Instagram,18,61
1005606,c23,4684,3637,3229,2020-04-06,Order,c63,Facebook,23,63
1005607,c58,4901,2707,2579,2020-11-29,Order,c14,TikTok,58,14
1005608,c48,3894,2648,3233,2020-12-25,Order,c67,Youtube,48,67
1005609,c15,4662,3894,4579,2020-01-01,Order,c68,Twitter,15,68
1005610,c22,4177,3173,3701,2020-09-07,Order,c62,Snapchat,22,62
1005611,c89,3307,4483,3123,2020-04-23,Order,c17,Instagram,89,17
1005612,c76,4495,3209,4463,2020-01-05,Order,c6,Twitter,76,6
1005613,c74,4844,3822,2638,2020-02-20,Order,c24,Pinterest,74,24
1005614,c88,3087,3967,3294,2020-12-28,Order,c44,TikTok,88,44
1005615,c32,3851,2678,3782,2020-01-24,Order,c34,Snapchat,32,34
1005616,c60,3677,4645,4530,2020-07-29,Order,c29,Twitter,60,29
1005617,c81,4143,3183,4379,2020-06-26,Order,c2,Twitter,81,2
1005618,c80,2652,3882,3985,2020-09-12,Order,c9,Snapchat,80,9
1005619,c74,4842,4529,3495,2020-08-16,Order,c12,Pinterest,74,12
1005620,c47,4395,3128,4420,2020-02-15,Order,c48,Youtube,47,48
1005621,c71,4682,3503,3025,2020-11-22,Order,c3,Instagram,71,3
1005622,c40,2899,4260,3274,2020-07-06,Order,c6,Twitter,40,6
1005623,c36,3050,3435,2814,2020-03-20,Order,c15,Pinterest,36,15
1005624,c60,4422,3991,4453,2020-05-20,Order,c40,Snapchat,60,40
1005625,c71,4432,4460,4085,2020-01-13,Order,c63,Twitter,71,63
1005626,c6,3244,4214,4053,2020-02-24,Order,c12,Twitter,6,12
1005627,c12,3358,2882,2817,2020-01-22,Order,c44,Snapchat,12,44
1005628,c1,4978,4016,3536,2020-08-16,Order,c20,Snapchat,1,20
1005629,c85,3748,2905,4816,2020-02-09,Order,c28,Snapchat,85,28
1005630,c4,3150,4060,4939,2020-05-14,Order,c11,Pinterest,4,11
1005631,c35,3931,3736,4738,2020-02-02,Order,c17,Snapchat,35,17
1005632,c51,2553,3438,3182,2020-06-22,Order,c50,TikTok,51,50
1005633,c21,3068,3616,3766,2020-04-11,Order,c14,Facebook,21,14
1005634,c13,3102,4523,3637,2020-03-20,Order,c69,Pinterest,13,69
1005635,c70,3644,2621,4638,2020-12-27,Order,c43,TikTok,70,43
1005636,c43,4295,4249,4857,2020-09-19,Order,c33,Twitter,43,33
1005637,c90,4760,3116,4853,2020-09-24,Order,c52,Instagram,90,52
1005638,c36,3252,3630,3937,2020-06-22,Order,c54,Youtube,36,54
1005639,c83,4812,3169,3394,2020-04-20,Order,c5,Facebook,83,5
1005640,c21,4338,4390,3269,2020-02-28,Order,c65,Facebook,21,65
1005641,c41,4787,3877,3955,2020-09-02,Order,c29,Facebook,41,29
1005642,c64,3644,4867,3881,2020-12-12,Order,c18,TikTok,64,18
1005643,c14,2630,3831,3838,2020-04-02,Order,c23,Instagram,14,23
1005644,c27,3705,2511,4445,2020-11-05,Order,c18,Twitter,27,18
1005645,c47,2794,2989,3160,2020-12-03,Order,c9,Youtube,47,9
1005646,c86,3945,3992,3842,2020-10-21,Order,c54,TikTok,86,54
1005647,c53,2976,4744,3397,2020-03-12,Order,c26,TikTok,53,26
1005648,c91,2504,2976,2511,2020-05-23,Order,c41,Twitter,91,41
1005649,c25,4571,3959,2757,2020-07-20,Order,c17,Youtube,25,17
1005650,c12,2765,4087,3466,2020-08-12,Order,c45,Instagram,12,45
1005651,c69,4356,3157,3895,2020-09-12,Order,c33,Youtube,69,33
1005652,c61,3686,4171,2895,2020-10-18,Order,c41,Instagram,61,41
1005653,c43,4899,4990,2662,2020-07-08,Order,c2,TikTok,43,2
1005654,c97,2713,3071,4812,2020-09-23,Order,c31,Snapchat,97,31
1005655,c60,4648,3147,3946,2020-03-07,Order,c47,TikTok,60,47
1005656,c1,4566,3442,2822,2020-12-21,Order,c51,Instagram,1,51
1005657,c11,2685,4726,4151,2020-01-02,Order,c47,Instagram,11,47
1005658,c23,4564,2843,4603,2020-08-30,Order,c40,Instagram,23,40
1005659,c47,3427,3817,3692,2020-05-06,Order,c48,Snapchat,47,48
1005660,c20,3195,3150,4627,2020-02-09,Order,c10,TikTok,20,10
1005661,c47,3136,3102,4265,2020-12-25,Order,c49,Pinterest,47,49
1005662,c92,3494,3904,3636,2020-04-03,Order,c6,Pinterest,92,6
1005663,c14,3282,4532,4077,2020-10-16,Order,c5,Instagram,14,5
1005664,c25,2933,4984,3434,2020-09-24,Order,c59,Pinterest,25,59
1005665,c85,4481,2892,4760,2020-10-14,Order,c47,Pinterest,85,47
1005666,c57,4105,2886,4342,2020-01-18,Order,c53,Instagram,57,53
1005667,c50,2915,4276,4956,2020-05-22,Order,c51,Snapchat,50,51
1005668,c88,3672,4791,3816,2020-12-03,Order,c52,TikTok,88,52
1005669,c8,4493,4741,2620,2020-01-31,Order,c31,Snapchat,8,31
1005670,c55,3055,4082,2948,2020-08-22,Order,c27,Snapchat,55,27
1005671,c7,4147,3556,4759,2020-03-25,Order,c27,Snapchat,7,27
1005672,c69,2583,4764,4745,2020-03-11,Order,c70,Instagram,69,70
1005673,c60,4639,4594,4716,2020-12-26,Order,c55,TikTok,60,55
1005674,c76,2768,2519,3767,2020-11-02,Order,c38,Facebook,76,38
1005675,c77,3233,2794,3760,2020-04-29,Order,c12,Youtube,77,12
1005676,c67,3200,4561,3549,2020-07-23,Order,c61,Facebook,67,61
1005677,c45,3953,2522,2816,2020-11-25,Order,c21,Twitter,45,21
1005678,c14,3049,3771,4063,2020-03-25,Order,c9,Instagram,14,9
1005679,c1,4365,4601,2973,2020-04-23,Order,c36,Instagram,1,36
1005680,c78,3549,4031,3628,2020-03-08,Order,c24,Snapchat,78,24
1005681,c76,2755,4418,4432,2020-04-22,Order,c62,Pinterest,76,62
1005682,c55,4108,3646,4721,2020-07-19,Order,c48,Facebook,55,48
1005683,c2,2842,2961,3835,2020-12-25,Order,c37,Instagram,2,37
1005684,c84,4376,2658,4577,2020-05-20,Order,c70,Instagram,84,70
1005685,c82,2865,3148,3679,2020-08-01,Order,c33,Facebook,82,33
1005686,c78,2698,2716,4733,2020-07-15,Order,c47,Pinterest,78,47
1005687,c43,2704,4384,3299,2020-12-25,Order,c5,TikTok,43,5
1005688,c80,2863,2756,4548,2020-11-02,Order,c30,TikTok,80,30
1005689,c69,2772,4513,3095,2020-07-08,Order,c31,TikTok,69,31
1005690,c5,2636,4597,4518,2020-04-12,Order,c70,TikTok,5,70
1005691,c19,3040,4070,3989,2020-08-19,Order,c69,Twitter,19,69
1005692,c13,4947,3116,3824,2020-09-25,Order,c63,Twitter,13,63
1005693,c50,3099,4633,3321,2020-01-25,Order,c19,Facebook,50,19
1005694,c91,2839,4678,4557,2020-10-04,Order,c21,Snapchat,91,21
1005695,c42,4234,4677,3666,2020-05-14,Order,c59,Snapchat,42,59
1005696,c49,4640,3608,2811,2020-03-15,Order,c32,Facebook,49,32
1005697,c96,3811,3977,3031,2020-11-01,Order,c54,TikTok,96,54
1005698,c43,3530,3480,3061,2020-10-21,Order,c42,Facebook,43,42
1005699,c92,4179,4013,4998,2020-09-03,Order,c28,TikTok,92,28
1005700,c93,3909,3911,3581,2020-06-11,Order,c46,Twitter,93,46
1005701,c12,3084,4067,3607,2020-12-10,Order,c26,TikTok,12,26
1005702,c34,4574,4003,3490,2020-10-26,Order,c15,TikTok,34,15
1005703,c88,4276,3835,3978,2020-02-02,Order,c47,Pinterest,88,47
1005704,c63,4565,4549,3998,2020-10-30,Order,c24,Instagram,63,24
1005705,c54,3000,4752,3796,2020-05-03,Order,c65,Pinterest,54,65
1005706,c76,4903,3435,4228,2020-03-06,Order,c20,Snapchat,76,20
1005707,c5,4582,2609,3543,2020-04-20,Order,c8,Facebook,5,8
1005708,c37,4087,4821,3954,2020-09-06,Order,c54,TikTok,37,54
1005709,c49,2977,4717,2748,2020-03-04,Order,c57,Snapchat,49,57
1005710,c35,4839,3477,4486,2020-01-22,Order,c33,Twitter,35,33
1005711,c68,4712,4452,4273,2020-10-09,Order,c7,Instagram,68,7
1005712,c95,3115,2730,2891,2020-04-19,Order,c34,Snapchat,95,34
1005713,c79,2918,4605,3958,2020-10-26,Order,c61,Snapchat,79,61
1005714,c77,3776,4552,3673,2020-04-10,Order,c41,Youtube,77,41
1005715,c86,3077,2802,4822,2020-03-27,Order,c28,Snapchat,86,28
1005716,c48,4874,4088,2604,2020-11-06,Order,c66,Snapchat,48,66
1005717,c78,2675,4560,3658,2020-06-06,Order,c1,TikTok,78,1
1005718,c25,4783,4265,3921,2020-09-28,Order,c18,Youtube,25,18
1005719,c8,3083,3483,3511,2020-10-22,Order,c64,Snapchat,8,64
1005720,c68,4924,3704,2547,2020-08-06,Order,c68,Twitter,68,68
1005721,c72,2674,4560,2823,2020-06-17,Order,c69,Youtube,72,69
1005722,c52,4154,4172,3335,2020-09-03,Order,c17,Twitter,52,17
1005723,c86,4645,4202,3909,2020-01-26,Order,c17,Instagram,86,17
1005724,c77,2770,2968,3891,2020-05-22,Order,c17,Snapchat,77,17
1005725,c5,4160,4286,2598,2020-06-05,Order,c28,Youtube,5,28
1005726,c3,3800,4653,2956,2020-09-26,Order,c15,TikTok,3,15
1005727,c63,4076,2574,4831,2020-11-12,Order,c45,Facebook,63,45
1005728,c71,2628,3792,4889,2020-11-16,Order,c53,Snapchat,71,53
1005729,c47,3824,4347,3226,2020-01-27,Order,c14,Snapchat,47,14
1005730,c3,4373,4616,2540,2020-12-03,Order,c58,TikTok,3,58
1005731,c41,4440,3697,2638,2020-10-29,Order,c5,Twitter,41,5
1005732,c7,2638,2976,3698,2020-09-18,Order,c29,TikTok,7,29
1005733,c99,4012,3462,2921,2020-03-21,Order,c8,TikTok,99,8
1005734,c62,3147,3315,4321,2020-09-27,Order,c10,Facebook,62,10
1005735,c79,4404,3129,3708,2020-06-03,Order,c1,TikTok,79,1
1005736,c90,3015,4304,3570,2020-07-13,Order,c62,Youtube,90,62
1005737,c64,3379,3048,3253,2020-08-05,Order,c63,Instagram,64,63
1005738,c75,4690,3216,3495,2020-06-03,Order,c68,Youtube,75,68
1005739,c85,4460,4631,4949,2020-02-29,Order,c19,Facebook,85,19
1005740,c46,4097,3171,2708,2020-07-06,Order,c22,TikTok,46,22
1005741,c40,4917,3545,3585,2020-07-04,Order,c20,Pinterest,40,20
1005742,c91,3127,4027,3487,2020-09-11,Order,c43,Facebook,91,43
1005743,c49,2908,3913,4216,2020-08-30,Order,c39,TikTok,49,39
1005744,c34,5000,3734,4380,2020-03-14,Order,c45,Youtube,34,45
1005745,c98,3783,3004,3341,2020-04-22,Order,c59,TikTok,98,59
1005746,c43,3029,3080,4471,2020-10-24,Order,c36,TikTok,43,36
1005747,c84,4962,3949,4465,2020-03-26,Order,c41,Snapchat,84,41
1005748,c29,3635,4229,3256,2020-08-31,Order,c65,Facebook,29,65
1005749,c21,4540,4144,3008,2020-03-06,Order,c28,Pinterest,21,28
1005750,c69,3980,2690,3101,2020-03-23,Order,c16,Snapchat,69,16
1005751,c48,4226,4782,3898,2020-05-29,Order,c39,Pinterest,48,39
1005752,c47,3951,3998,3712,2020-10-21,Order,c69,TikTok,47,69
1005753,c38,4518,3397,3615,2020-09-17,Order,c49,Facebook,38,49
1005754,c99,3722,3961,4204,2020-05-23,Order,c61,Pinterest,99,61
1005755,c91,2823,3227,2896,2020-09-16,Order,c21,Youtube,91,21
1005756,c16,2906,2874,2589,2020-01-01,Order,c41,Twitter,16,41
1005757,c34,3891,3888,2721,2020-05-28,Order,c13,Snapchat,34,13
1005758,c6,4217,4256,3697,2020-09-13,Order,c27,Instagram,6,27
1005759,c4,2840,4750,4573,2020-04-02,Order,c1,Youtube,4,1
1005760,c25,4049,4301,4794,2020-01-24,Order,c16,Twitter,25,16
1005761,c14,2822,3922,3371,2020-08-09,Order,c30,Snapchat,14,30
1005762,c94,3897,3806,2551,2020-06-10,Order,c45,Facebook,94,45
1005763,c18,4851,3427,2774,2020-12-03,Order,c18,Twitter,18,18
1005764,c51,3153,4795,3404,2020-11-01,Order,c14,Pinterest,51,14
1005765,c90,3700,4047,4662,2020-12-02,Order,c7,Youtube,90,7
1005766,c58,2959,4653,2907,2020-01-09,Order,c21,Youtube,58,21
1005767,c72,3250,4514,3982,2020-08-30,Order,c20,Youtube,72,20
1005768,c70,3710,3628,3570,2020-06-11,Order,c18,TikTok,70,18
1005769,c79,3435,2527,2730,2020-10-22,Order,c7,Facebook,79,7
1005770,c15,4983,3447,3673,2020-10-14,Order,c43,Twitter,15,43
1005771,c43,4103,2900,2972,2020-05-20,Order,c70,Instagram,43,70
1005772,c46,4418,2943,3392,2020-08-30,Order,c41,Youtube,46,41
1005773,c95,4417,4600,4769,2020-04-25,Order,c16,Instagram,95,16
1005774,c64,4383,2565,4368,2020-01-20,Order,c64,Twitter,64,64
1005775,c21,3443,2757,3966,2020-03-18,Order,c6,Youtube,21,6
1005776,c21,3789,2615,2772,2020-12-16,Order,c13,Snapchat,21,13
1005777,c43,3839,3712,2676,2020-09-17,Order,c40,Pinterest,43,40
1005778,c19,3123,4436,4473,2020-12-18,Order,c6,Instagram,19,6
1005779,c5,4038,4367,2872,2020-01-08,Order,c38,TikTok,5,38
1005780,c47,4307,4835,4441,2020-11-14,Order,c14,Snapchat,47,14
1005781,c46,4716,3855,4641,2020-04-27,Order,c55,Twitter,46,55
1005782,c14,4799,2913,4621,2020-01-09,Order,c5,Instagram,14,5
1005783,c4,3265,3220,4624,2020-04-18,Order,c41,Twitter,4,41
1005784,c37,2675,4925,4689,2020-02-01,Order,c42,Facebook,37,42
1005785,c64,4089,4430,2507,2020-11-06,Order,c21,Youtube,64,21
1005786,c52,3664,3259,3403,2020-07-01,Order,c52,TikTok,52,52
1005787,c28,4484,3803,3736,2020-05-09,Order,c37,Facebook,28,37
1005788,c5,4404,3798,3930,2020-05-07,Order,c62,Pinterest,5,62
1005789,c49,2853,3177,3972,2020-11-15,Order,c52,Youtube,49,52
1005790,c8,4127,4925,3289,2020-07-13,Order,c70,Facebook,8,70
1005791,c58,2958,4498,2523,2020-11-16,Order,c40,Facebook,58,40
1005792,c59,2728,4793,4490,2020-08-03,Order,c34,Instagram,59,34
1005793,c99,4427,4530,3100,2020-10-07,Order,c21,Twitter,99,21
1005794,c13,4256,3144,3298,2020-10-01,Order,c6,Youtube,13,6
1005795,c58,3538,4539,3952,2020-07-10,Order,c27,Twitter,58,27
1005796,c58,3575,3511,4128,2020-11-07,Order,c41,Pinterest,58,41
1005797,c56,4867,4697,2761,2020-11-08,Order,c41,TikTok,56,41
1005798,c2,4569,4149,4183,2020-09-04,Order,c41,Twitter,2,41
1005799,c43,2676,3703,4202,2020-06-25,Order,c58,Pinterest,43,58
1005800,c49,3786,3338,3371,2020-04-04,Order,c59,Twitter,49,59
1005801,c34,4816,4276,4898,2020-03-21,Order,c15,Snapchat,34,15
1005802,c19,4347,3679,3019,2020-05-23,Order,c32,Youtube,19,32
1005803,c45,2624,3815,3602,2020-10-22,Order,c42,Instagram,45,42
1005804,c30,4308,4996,2683,2020-07-03,Order,c9,Twitter,30,9
1005805,c15,4670,2850,4139,2020-07-23,Order,c68,Youtube,15,68
1005806,c90,3705,3239,3273,2020-10-23,Order,c38,Youtube,90,38
1005807,c16,2952,3516,4498,2020-11-15,Order,c52,TikTok,16,52
1005808,c94,3455,4412,4911,2020-11-27,Order,c63,Twitter,94,63
1005809,c76,4178,3521,3629,2020-07-12,Order,c18,Instagram,76,18
1005810,c32,4680,4980,3276,2020-06-14,Order,c37,TikTok,32,37
1005811,c19,3371,4089,3302,2020-08-01,Order,c27,TikTok,19,27
1005812,c17,3460,3012,3556,2020-06-27,Order,c29,Youtube,17,29
1005813,c99,2964,4115,4314,2020-02-15,Order,c15,Youtube,99,15
1005814,c6,4825,4908,4994,2020-06-13,Order,c63,Instagram,6,63
1005815,c86,4445,3845,4012,2020-03-28,Order,c1,Facebook,86,1
1005816,c98,3119,3226,4567,2020-11-14,Order,c11,TikTok,98,11
1005817,c22,3900,2895,4263,2020-03-16,Order,c64,Pinterest,22,64
1005818,c67,4667,2741,4102,2020-08-01,Order,c60,Twitter,67,60
1005819,c32,4789,3360,3904,2020-11-05,Order,c51,Youtube,32,51
1005820,c46,3279,4168,4085,2020-09-20,Order,c29,Pinterest,46,29
1005821,c14,2982,4086,3349,2020-06-29,Order,c63,TikTok,14,63
1005822,c47,4783,3175,3539,2020-05-15,Order,c22,Twitter,47,22
1005823,c20,4334,4789,3617,2020-12-05,Order,c7,Pinterest,20,7
1005824,c60,2875,3229,4030,2020-05-14,Order,c18,TikTok,60,18
1005825,c57,2517,2689,3974,2020-06-29,Order,c5,Snapchat,57,5
1005826,c29,3532,4194,2729,2020-01-31,Order,c36,Snapchat,29,36
1005827,c82,3869,4589,4310,2020-10-24,Order,c67,Youtube,82,67
1005828,c10,2887,3150,3588,2020-09-25,Order,c25,Instagram,10,25
1005829,c11,4707,3498,3377,2020-11-15,Order,c27,Pinterest,11,27
1005830,c69,2903,2679,4855,2020-08-24,Order,c53,Facebook,69,53
1005831,c46,4404,4174,3336,2020-08-06,Order,c11,Pinterest,46,11
1005832,c99,4915,2607,4303,2020-11-02,Order,c29,Facebook,99,29
1005833,c42,4452,3493,3272,2020-04-12,Order,c20,TikTok,42,20
1005834,c6,2725,4115,3510,2020-08-05,Order,c68,Pinterest,6,68
1005835,c88,4128,2950,2510,2020-06-05,Order,c15,Twitter,88,15
1005836,c15,4057,4152,3620,2020-07-23,Order,c28,Facebook,15,28
1005837,c95,4119,4524,3924,2020-08-09,Order,c28,Twitter,95,28
1005838,c67,4602,2598,3370,2020-11-04,Order,c64,Twitter,67,64
1005839,c74,3718,3659,3181,2020-11-12,Order,c21,Twitter,74,21
1005840,c93,3645,3734,2871,2020-05-29,Order,c69,Snapchat,93,69
1005841,c95,4437,3116,3495,2020-01-12,Order,c69,Facebook,95,69
1005842,c69,2654,4253,2507,2020-11-23,Order,c26,Pinterest,69,26
1005843,c3,4385,3221,3557,2020-05-25,Order,c34,Snapchat,3,34
1005844,c71,2591,4285,3785,2020-03-09,Order,c29,Instagram,71,29
1005845,c84,3466,4409,3421,2020-01-27,Order,c31,TikTok,84,31
1005846,c18,2935,3688,4435,2020-04-04,Order,c66,Instagram,18,66
1005847,c48,4908,2880,4207,2020-05-13,Order,c51,Twitter,48,51
1005848,c93,4261,4466,3809,2020-07-20,Order,c9,Instagram,93,9
1005849,c1,3657,3240,3675,2020-10-07,Order,c39,Snapchat,1,39
1005850,c43,4944,3260,2968,2020-08-10,Order,c31,Facebook,43,31
1005851,c96,3942,4251,2901,2020-07-24,Order,c54,Instagram,96,54
1005852,c70,4158,4301,4436,2020-12-02,Order,c3,Facebook,70,3
1005853,c6,3471,2594,3393,2020-03-26,Order,c20,Instagram,6,20
1005854,c25,2630,2534,4432,2020-03-06,Order,c47,Instagram,25,47
1005855,c93,3817,3347,2831,2020-09-17,Order,c68,Youtube,93,68
1005856,c66,3620,4571,4147,2020-04-12,Order,c16,Pinterest,66,16
1005857,c43,2710,3002,3662,2020-08-07,Order,c36,Twitter,43,36
1005858,c30,3233,4872,4486,2020-03-20,Order,c70,Facebook,30,70
1005859,c99,2638,3316,3236,2020-12-23,Order,c38,Facebook,99,38
1005860,c46,4035,3094,4861,2020-10-29,Order,c22,Facebook,46,22
1005861,c95,2935,4457,4760,2020-11-22,Order,c40,Facebook,95,40
1005862,c72,4862,3389,2513,2020-02-27,Order,c13,Youtube,72,13
1005863,c54,4267,3034,3693,2020-05-16,Order,c5,Snapchat,54,5
1005864,c81,2683,4283,3361,2020-03-28,Order,c16,Youtube,81,16
1005865,c30,3354,3684,3151,2020-07-24,Order,c8,Twitter,30,8
1005866,c7,4345,4711,4996,2020-01-24,Order,c24,Facebook,7,24
1005867,c40,3458,4862,2995,2020-11-11,Order,c68,Pinterest,40,68
1005868,c49,3974,4622,3367,2020-08-21,Order,c1,TikTok,49,1
1005869,c63,3076,4440,3397,2020-05-14,Order,c5,Pinterest,63,5
1005870,c44,3453,2884,3328,2020-01-03,Order,c67,Youtube,44,67
1005871,c27,4383,4324,4433,2020-07-16,Order,c55,Pinterest,27,55
1005872,c2,3770,4077,4973,2020-04-08,Order,c56,TikTok,2,56
1005873,c24,3108,3002,3134,2020-01-26,Order,c2,Facebook,24,2
1005874,c76,4113,3605,4843,2020-04-09,Order,c18,Youtube,76,18
1005875,c38,2711,2586,2503,2020-06-08,Order,c45,Snapchat,38,45
1005876,c82,3589,3522,4623,2020-08-20,Order,c46,Facebook,82,46
1005877,c63,3617,3070,3696,2020-02-06,Order,c9,Snapchat,63,9
1005878,c71,4111,4389,4540,2020-03-26,Order,c35,Youtube,71,35
1005879,c46,3612,3674,4964,2020-05-20,Order,c18,Youtube,46,18
1005880,c68,3092,4682,3652,2020-11-27,Order,c1,TikTok,68,1
1005881,c29,2780,4268,2816,2020-08-28,Order,c34,Twitter,29,34
1005882,c39,4886,2732,4607,2020-05-18,Order,c10,TikTok,39,10
1005883,c26,4141,3571,4691,2020-09-11,Order,c7,TikTok,26,7
1005884,c95,4787,4459,2741,2020-12-13,Order,c23,Youtube,95,23
1005885,c82,3886,3250,3787,2020-01-02,Order,c24,Instagram,82,24
1005886,c8,2875,3338,4769,2020-12-16,Order,c13,Youtube,8,13
1005887,c31,3521,2884,4146,2020-01-15,Order,c70,Facebook,31,70
1005888,c93,2658,3989,2754,2020-09-14,Order,c17,Instagram,93,17
1005889,c40,3118,3925,2704,2020-09-10,Order,c50,Instagram,40,50
1005890,c17,3847,3872,3773,2020-08-15,Order,c13,Twitter,17,13
1005891,c23,3575,3105,4923,2020-11-23,Order,c23,Youtube,23,23
1005892,c98,3208,3739,3075,2020-03-22,Order,c12,Facebook,98,12
1005893,c24,3602,4352,3636,2020-09-18,Order,c36,Pinterest,24,36
1005894,c53,2761,2885,4923,2020-10-19,Order,c55,Instagram,53,55
1005895,c66,2712,3161,4683,2020-04-26,Order,c63,Twitter,66,63
1005896,c64,3916,4380,3003,2020-03-07,Order,c25,Pinterest,64,25
1005897,c4,2641,4809,4342,2020-11-01,Order,c2,Pinterest,4,2
1005898,c94,4582,3026,4662,2020-09-04,Order,c46,TikTok,94,46
1005899,c2,3655,4311,4451,2020-01-13,Order,c29,Pinterest,2,29
1005900,c95,2645,3165,3978,2020-06-28,Order,c35,TikTok,95,35
1005901,c95,3600,4691,3113,2020-05-11,Order,c26,Twitter,95,26
1005902,c90,3998,3663,4873,2020-10-11,Order,c35,Youtube,90,35
1005903,c14,3786,2849,2620,2020-05-13,Order,c9,Snapchat,14,9
1005904,c23,4645,4346,3699,2020-02-06,Order,c31,TikTok,23,31
1005905,c32,4754,3070,3374,2020-03-26,Order,c21,Twitter,32,21
1005906,c40,4207,3205,4364,2020-06-14,Order,c24,Pinterest,40,24
1005907,c81,3083,3232,3101,2020-07-01,Order,c64,Pinterest,81,64
1005908,c21,4366,4692,3602,2020-10-11,Order,c29,TikTok,21,29
1005909,c77,2908,3908,4802,2020-01-08,Order,c1,Snapchat,77,1
1005910,c93,4641,3168,3088,2020-09-20,Order,c50,Facebook,93,50
1005911,c75,3758,2718,4979,2020-03-13,Order,c42,Snapchat,75,42
1005912,c18,3885,3531,3585,2020-04-18,Order,c32,Twitter,18,32
1005913,c44,4041,2549,4334,2020-04-22,Order,c8,Pinterest,44,8
1005914,c35,4428,2861,2777,2020-02-01,Order,c63,Snapchat,35,63
1005915,c36,2693,4362,3295,2020-10-25,Order,c45,Youtube,36,45
1005916,c66,3223,3600,2526,2020-02-29,Order,c11,TikTok,66,11
1005917,c45,3833,3202,4435,2020-12-07,Order,c69,Pinterest,45,69
1005918,c4,2590,3005,4165,2020-04-22,Order,c59,TikTok,4,59
1005919,c5,4848,3087,2928,2020-04-02,Order,c12,Youtube,5,12
1005920,c11,4251,3548,4769,2020-06-10,Order,c25,Youtube,11,25
1005921,c51,3804,3640,3899,2020-09-21,Order,c2,Facebook,51,2
1005922,c38,2550,3150,4337,2020-04-18,Order,c47,Twitter,38,47
1005923,c98,3965,4423,4449,2020-09-11,Order,c2,Pinterest,98,2
1005924,c71,2583,4078,4885,2020-02-05,Order,c3,TikTok,71,3
1005925,c83,3819,3812,3011,2020-09-25,Order,c26,TikTok,83,26
1005926,c85,2654,2818,4350,2020-11-11,Order,c11,Pinterest,85,11
1005927,c89,4452,2642,4922,2020-07-25,Order,c7,Youtube,89,7
1005928,c53,3820,3892,3033,2020-03-28,Order,c1,Instagram,53,1
1005929,c50,3821,4890,2933,2020-08-05,Order,c37,TikTok,50,37
1005930,c100,3909,3172,3635,2020-10-12,Order,c65,Twitter,100,65
1005931,c61,2785,2963,2567,2020-11-07,Order,c21,Pinterest,61,21
1005932,c18,4988,4564,3702,2020-11-26,Order,c69,Snapchat,18,69
1005933,c67,4963,2735,2741,2020-02-29,Order,c42,Pinterest,67,42
1005934,c19,4702,3660,4040,2020-09-25,Order,c10,Instagram,19,10
1005935,c16,3019,4233,2561,2020-05-16,Order,c23,Twitter,16,23
1005936,c32,4936,2543,3301,2020-02-23,Order,c7,Youtube,32,7
1005937,c73,3813,2799,4697,2020-01-03,Order,c35,Pinterest,73,35
1005938,c31,3874,4332,4359,2020-09-17,Order,c51,Facebook,31,51
1005939,c60,3235,2994,4578,2020-06-21,Order,c49,Youtube,60,49
1005940,c89,4522,3066,2966,2020-07-10,Order,c64,Twitter,89,64
1005941,c37,4220,3861,3874,2020-10-02,Order,c54,Pinterest,37,54
1005942,c49,3947,4146,3050,2020-09-26,Order,c41,Snapchat,49,41
1005943,c12,4551,3273,4183,2020-12-04,Order,c57,Twitter,12,57
1005944,c47,2631,2767,4200,2020-02-08,Order,c38,Facebook,47,38
1005945,c61,3374,3660,2630,2020-10-04,Order,c38,Twitter,61,38
1005946,c15,3278,4346,2651,2020-10-31,Order,c65,Instagram,15,65
1005947,c49,4131,4860,4503,2020-01-03,Order,c38,Snapchat,49,38
